Date,AAL,AGO,ALLY,AMD,AMGN,AMKR,APA,ARW,BA,C,CAH,F,GS,JPM,MAR,MS,WFC
2021-04-19,21.110000610351562,46.76558303833008,47.136932373046875,82.76000213623047,247.05059814453125,23.580812454223633,17.901033401489258,118.51000213623047,238.3800048828125,67.93287658691406,58.68154525756836,11.897970199584961,330.8175354003906,145.1807098388672,148.08750915527344,77.51339721679688,42.68452453613281
2021-04-26,21.719999313354492,49.74958038330078,49.594993591308594,81.62000274658203,230.3357696533203,20.01696014404297,19.722110748291016,114.06999969482422,234.30999755859375,67.79963684082031,57.659088134765625,11.235889434814453,339.688720703125,148.67999267578125,148.24722290039062,79.04547882080078,43.84262466430664
2021-05-03,22.0,47.54827117919922,52.346046447753906,78.80999755859375,244.340087890625,20.02686309814453,21.290016174316406,117.5,235.47000122070312,71.95115661621094,55.57594299316406,11.50851058959961,361.56451416015625,155.86216735839844,146.4205780029297,84.33363342285156,45.292694091796875
2021-05-10,22.399999618530273,46.22748947143555,52.24928665161133,74.58999633789062,241.61996459960938,19.175498962402344,21.260435104370117,119.0199966430664,228.47000122070312,73.36946868896484,53.83681106567383,11.527983665466309,359.4978332519531,158.53976440429688,143.02682495117188,83.99706268310547,45.8011360168457
2021-05-17,22.56999969482422,45.7872314453125,51.40749740600586,77.16999816894531,242.96070861816406,19.650678634643555,20.599740982055664,122.1500015258789,234.82000732421875,74.41405487060547,54.79237747192383,12.978717803955078,357.0509338378906,157.23480224609375,138.7546844482422,84.94906616210938,44.74778747558594
2021-05-24,24.239999771118164,46.81813430786133,52.93627166748047,80.08000183105469,230.30984497070312,20.888124465942383,20.5109920501709,120.33000183105469,247.02000427246094,75.42987060546875,53.57880401611328,14.1470947265625,362.66607666015625,158.76211547851562,143.31629943847656,87.4588851928711,45.56705856323242
2021-05-31,24.299999237060547,46.5330810546875,53.497467041015625,81.58000183105469,229.2548065185547,21.828584671020508,23.094589233398438,122.08000183105469,249.9199981689453,76.17736053466797,54.047035217285156,15.549148559570312,382.8963623046875,160.8887176513672,141.79908752441406,90.35334014892578,45.8011360168457
2021-06-07,23.530000686645508,46.415122985839844,53.013671875,81.30999755859375,234.98497009277344,23.396814346313477,22.315567016601562,120.88999938964844,247.27999877929688,73.29281616210938,56.67485427856445,14.877330780029297,369.7891540527344,154.94383239746094,143.2164764404297,88.51666259765625,44.5527229309082
2021-06-14,22.290000915527344,44.3017692565918,47.90485382080078,84.6500015258789,231.02609252929688,22.762054443359375,20.363079071044922,110.55999755859375,237.35000610351562,64.79243469238281,53.5596923828125,14.137358665466309,341.2076416015625,142.98641967773438,138.57501220703125,80.8622055053711,40.719703674316406
2021-06-21,22.219999313354492,47.53569030761719,49.10465621948242,85.62000274658203,234.89784240722656,23.416650772094727,21.891542434692383,112.94999694824219,248.3800048828125,68.5682601928711,54.73503875732422,14.789701461791992,360.7119445800781,148.91195678710938,139.8826141357422,85.00675964355469,45.23544692993164
2021-06-28,21.479999542236328,46.9066047668457,48.91114044189453,94.69999694824219,240.72479248046875,22.920743942260742,21.17168426513672,114.62000274658203,236.67999267578125,67.47576141357422,55.308387756347656,14.536554336547852,365.9841613769531,150.82594299316406,141.00054931640625,88.49742889404297,43.9577751159668
2021-07-05,20.889999389648438,46.27751541137695,49.61747360229492,90.9000015258789,237.3370361328125,22.593448638916016,20.284191131591797,113.37999725341797,239.58999633789062,65.59742736816406,55.110904693603516,14.09841251373291,363.6365966796875,151.4423065185547,142.2183074951172,86.86267852783203,42.8264045715332
2021-07-12,19.790000915527344,45.47148513793945,48.46604919433594,85.88999938964844,240.00852966308594,21.72065544128418,17.73017692565918,109.8499984741211,217.74000549316406,64.1120376586914,54.7639274597168,13.25133991241455,356.8287353515625,147.68955993652344,134.8019561767578,87.74736785888672,43.18727111816406
2021-07-19,21.200000762939453,45.55012512207031,50.11093521118164,92.1500015258789,239.77622985839844,22.781890869140625,17.956979751586914,113.86000061035156,221.52000427246094,63.92995071411133,57.05780792236328,13.455804824829102,365.8765869140625,146.45481872558594,138.9243621826172,90.92070007324219,43.4896240234375
